learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
1e-05,0.62279403,0.7045574,0.6374,0.56692
1e-05,0.6228624,0.7049971,0.63892,0.56796
1e-05,0.6223459,0.7048899,0.63844,0.56758
1e-05,0.6226299,0.7053555,0.63828,0.5675
1e-05,0.6230482,0.70547014,0.6380067,0.56848
1e-05,0.62261426,0.7040434,0.64114,0.56844
1e-05,0.62256825,0.7048928,0.63968,0.56844
1e-05,0.62255037,0.70492256,0.63843334,0.5675
1e-05,0.62275225,0.7045072,0.63887334,0.5682
1e-05,0.62252307,0.7058046,0.63888,0.56806
1e-05,0.6221343,0.70503014,0.63968,0.5668
1e-05,0.62283975,0.7054217,0.6399133,0.56806
1e-05,0.6224318,0.70486826,0.6396,0.56764
1e-05,0.62257683,0.70481557,0.6387733,0.5676
1e-05,0.6226732,0.7039698,0.63887334,0.56798
1e-05,0.62219304,0.70480067,0.63902,0.56786
1e-05,0.62213093,0.70508236,0.63994664,0.56748
1e-05,0.6220764,0.7060943,0.6390667,0.56856
1e-05,0.62256116,0.7043081,0.63871336,0.56778
1e-05,0.6218614,0.7055045,0.64034,0.56804
1e-05,0.62230134,0.70506525,0.64005333,0.56772
1e-05,0.62226385,0.7051209,0.64042,0.56798
1e-05,0.62254727,0.70461386,0.63923335,0.56744
1e-05,0.62235457,0.70421225,0.63914,0.56824
1e-05,0.622229,0.70500135,0.6397333,0.56804
1e-05,0.622239,0.70503825,0.64032,0.56724
1e-05,0.622671,0.70529073,0.63858664,0.56716
1e-05,0.62278295,0.7047886,0.63948,0.5682
1e-05,0.6226541,0.7047071,0.63914,0.56792
1e-05,0.62311333,0.7049328,0.63798666,0.56762
1e-05,0.62261486,0.70459104,0.6391867,0.56754
1e-05,0.6224359,0.7054529,0.6391067,0.56728
1e-05,0.62239605,0.70590436,0.63835335,0.56768
1e-05,0.62269497,0.705239,0.63934666,0.56772
1e-05,0.6221597,0.70473564,0.63953334,0.56708
1e-05,0.6222543,0.7050342,0.63937336,0.5675
1e-05,0.62334555,0.70493424,0.63816,0.56842
1e-05,0.6223861,0.7051793,0.6387867,0.56854
1e-05,0.6225244,0.7047742,0.6384133,0.5688
1e-05,0.622598,0.70472795,0.63898,0.56826
1e-05,0.6227194,0.70487946,0.63879335,0.568
1e-05,0.62241393,0.7057081,0.63953334,0.5681
1e-05,0.62345076,0.70473576,0.6373467,0.5683
1e-05,0.62181425,0.70564353,0.64104664,0.56816
1e-05,0.6223381,0.7053356,0.64007336,0.56794
1e-05,0.6222847,0.70559156,0.6401733,0.56902
1e-05,0.6221604,0.70492643,0.6399133,0.56728
1e-05,0.62165713,0.7063592,0.6394067,0.56772
1e-05,0.6222594,0.70558804,0.6380067,0.56712
1e-05,0.6221273,0.70592535,0.63992,0.56782
1e-05,0.62220883,0.70499325,0.6386333,0.56718
1e-05,0.622072,0.7047355,0.63924664,0.56728
1e-05,0.6217839,0.7043651,0.63993335,0.56788
1e-05,0.62189734,0.7060189,0.6398733,0.56802
1e-05,0.62199515,0.7058388,0.63994,0.56686
1e-05,0.6223158,0.7045969,0.64026666,0.56736
1e-05,0.6221579,0.7059237,0.63972664,0.56856
1e-05,0.62210643,0.7061727,0.63946,0.56852
1e-05,0.62163275,0.70577943,0.63936,0.56756
1e-05,0.62209135,0.7052873,0.63892,0.56772
1e-05,0.62198323,0.704731,0.6401333,0.56772
1e-05,0.62181675,0.70557225,0.63938665,0.5678
1e-05,0.6219168,0.7048088,0.64011335,0.56786
1e-05,0.62257475,0.7050447,0.63914,0.56802
1e-05,0.6223019,0.70538545,0.6395,0.56878
1e-05,0.62235624,0.70534253,0.63986665,0.56772
1e-05,0.62235373,0.7049834,0.63946664,0.56856
1e-05,0.6220744,0.7054739,0.64037335,0.56824
1e-05,0.62178063,0.70510757,0.63953334,0.56784
1e-05,0.62218225,0.7052556,0.63931334,0.56806
1e-05,0.62204564,0.7058941,0.63937336,0.56746
1e-05,0.6229169,0.70510703,0.6385267,0.56764
1e-05,0.62208104,0.70519876,0.63926,0.56786
1e-05,0.6222513,0.7047455,0.6398067,0.56712
1e-05,0.6224044,0.7047889,0.6394867,0.56764
1e-05,0.6221344,0.70590144,0.63964,0.56808
1e-05,0.6220692,0.7045919,0.64049333,0.56752
1e-05,0.62214226,0.7051484,0.64037335,0.56794
1e-05,0.62236965,0.70519906,0.6400333,0.56772
1e-05,0.6218022,0.705086,0.6396267,0.56808
1e-05,0.6219968,0.70524037,0.63998,0.56794
1e-05,0.6223687,0.70488966,0.6396533,0.56654
1e-05,0.62203145,0.7055154,0.63901335,0.5671
1e-05,0.62151086,0.70595074,0.64030665,0.56778
1e-05,0.6222214,0.7058862,0.63990664,0.56834
1e-05,0.62192404,0.7048497,0.64062,0.56854
1e-05,0.6216961,0.705185,0.64026,0.56752
1e-05,0.62255186,0.705162,0.6391067,0.56768
1e-05,0.6223105,0.70558196,0.63893336,0.56802
1e-05,0.6218785,0.70508087,0.6391733,0.56764
1e-05,0.62152,0.70525163,0.64076,0.56762
1e-05,0.62159914,0.7062413,0.64011335,0.5677
1e-05,0.6219053,0.70533025,0.6389933,0.5674
1e-05,0.62170607,0.70576537,0.64042,0.5673
1e-05,0.6214228,0.7059411,0.64024,0.56862
1e-05,0.6217987,0.7054818,0.63982666,0.5675
1e-05,0.6216141,0.7055811,0.6404267,0.56826
1e-05,0.62172246,0.7050437,0.64045334,0.568
1e-05,0.6221055,0.70598197,0.63961333,0.56724
1e-05,0.62106895,0.70563465,0.6405467,0.56712
1e-05,0.62226874,0.70495725,0.6395467,0.56634
1e-05,0.62177354,0.7054053,0.6394067,0.56734
1e-05,0.62201285,0.70447356,0.63931334,0.5677
1e-05,0.6221454,0.70596945,0.6392933,0.56696
1e-05,0.62273574,0.7057813,0.63795334,0.56798
1e-05,0.6217233,0.7053023,0.63915336,0.56774
1e-05,0.6220299,0.7048273,0.64016664,0.56676
1e-05,0.62190634,0.7056121,0.6400333,0.56714
1e-05,0.6218089,0.70509297,0.6408333,0.56722
1e-05,0.62153333,0.70593685,0.6411667,0.56766
1e-05,0.6218065,0.70589024,0.6404267,0.56768
1e-05,0.62173295,0.70496017,0.6404,0.5668
1e-05,0.6219641,0.70605916,0.63975334,0.56794
1e-05,0.62168187,0.7057379,0.64073336,0.56754
1e-05,0.6216343,0.70534337,0.63982,0.56778
1e-05,0.621673,0.705767,0.63946,0.56702
1e-05,0.6217791,0.7064322,0.63864666,0.56716
1e-05,0.6218429,0.7059569,0.64016664,0.5677
1e-05,0.62222457,0.70545363,0.63954,0.56738
1e-05,0.621814,0.70598847,0.6404667,0.5686
1e-05,0.6216728,0.7060067,0.6403533,0.5681
1e-05,0.6213841,0.70545095,0.6403133,0.56772
1e-05,0.6211432,0.70530105,0.6393267,0.56778
1e-05,0.62180614,0.70594877,0.63993335,0.56728
1e-05,0.6216718,0.7060803,0.6398467,0.56768
1e-05,0.6221581,0.7058862,0.63966,0.56746
1e-05,0.62195235,0.7057783,0.6404267,0.56768
1e-05,0.6218349,0.7058768,0.63966,0.56736
1e-05,0.621647,0.7049551,0.64082664,0.56648
1e-05,0.6219845,0.7058944,0.63904667,0.56618
1e-05,0.6220503,0.7057165,0.63928664,0.56694
1e-05,0.6214184,0.70667595,0.63982,0.5676
1e-05,0.62168336,0.70510745,0.63968,0.5673
1e-05,0.6215342,0.70647013,0.6405,0.56708
1e-05,0.62129265,0.70639235,0.64104664,0.56706
1e-05,0.6216584,0.7057164,0.64036,0.56766
1e-05,0.6213202,0.7062608,0.6394867,0.56608
1e-05,0.6213676,0.70718336,0.6397,0.56732
1e-05,0.6213957,0.70644933,0.6411267,0.56684
1e-05,0.62171745,0.7063358,0.6399267,0.567
1e-05,0.6216356,0.70626336,0.64033335,0.56704
1e-05,0.62127674,0.7061187,0.64086,0.5672
1e-05,0.6214561,0.70650816,0.6403133,0.56652
1e-05,0.6210632,0.7060569,0.6414933,0.56748
1e-05,0.62137,0.70675063,0.64034665,0.56682
1e-05,0.62086457,0.70684636,0.6404333,0.56754
1e-05,0.621416,0.70664865,0.6399,0.56692
1e-05,0.62178266,0.7059164,0.6402467,0.56722
1e-05,0.6217603,0.7055031,0.6407267,0.56624
1e-05,0.6217114,0.7064481,0.6399867,0.56708
1e-05,0.6214493,0.70584476,0.64107335,0.56744
1e-05,0.621248,0.7063372,0.6408733,0.56782
1e-05,0.6209387,0.7064253,0.6397733,0.56802
1e-05,0.62157375,0.70577013,0.63923335,0.56712
1e-05,0.6208506,0.7071097,0.64056,0.567
1e-05,0.6210023,0.7062216,0.64110667,0.56754
1e-05,0.6214955,0.706333,0.6396667,0.5666
1e-05,0.6216355,0.7064881,0.64110667,0.56688
1e-05,0.6212909,0.706013,0.64049333,0.56648
1e-05,0.6214605,0.7066053,0.6393267,0.56708
1e-05,0.6210656,0.7071233,0.6404667,0.56776
1e-05,0.62104166,0.7053658,0.64088666,0.56836
1e-05,0.6212545,0.7062276,0.6408333,0.5666
1e-05,0.62190765,0.7064992,0.64007336,0.56762
1e-05,0.62148255,0.70660836,0.63950664,0.5672
1e-05,0.621435,0.70634365,0.6405467,0.56744
1e-05,0.6208375,0.70723814,0.6405067,0.568
1e-05,0.6214874,0.7065946,0.64004666,0.56782
1e-05,0.6209802,0.7070954,0.6421933,0.56666
1e-05,0.62096786,0.70657706,0.64066,0.56702
1e-05,0.62148196,0.7064574,0.6400333,0.5675
1e-05,0.62191623,0.70573974,0.63990664,0.56636
1e-05,0.62148255,0.70637333,0.64078,0.56702
1e-05,0.62133634,0.7066976,0.64014,0.56756
1e-05,0.6211912,0.70674324,0.63968664,0.56774
1e-05,0.6214537,0.7063281,0.64132,0.56692
1e-05,0.62046754,0.70743644,0.6398867,0.56642
1e-05,0.6217073,0.70684445,0.64056665,0.56656
1e-05,0.62103695,0.7072779,0.63989335,0.56634
1e-05,0.621663,0.7067803,0.6416133,0.56748
1e-05,0.6214065,0.7059771,0.6415067,0.56686
1e-05,0.6210133,0.7070404,0.64092,0.56732
1e-05,0.6209843,0.7070239,0.641,0.56718
1e-05,0.6218895,0.70671964,0.63964665,0.56698
1e-05,0.6211538,0.7069009,0.64148,0.56758
1e-05,0.6212284,0.70615375,0.64126664,0.56754
1e-05,0.62099206,0.7065666,0.6400667,0.56718
1e-05,0.62098986,0.7068305,0.6424,0.5675
1e-05,0.62113047,0.7067583,0.6401467,0.56722
1e-05,0.62043685,0.7074314,0.64208,0.56736
1e-05,0.62150973,0.70650667,0.63967335,0.56734
1e-05,0.6217885,0.7068449,0.63992,0.56762
1e-05,0.6208696,0.7075945,0.64086,0.56784
1e-05,0.62085915,0.70740175,0.6413867,0.56722
1e-05,0.62153846,0.70684785,0.63997334,0.56698
1e-05,0.620849,0.7074915,0.6403,0.5672
1e-05,0.6210349,0.70703113,0.64038664,0.56692
1e-05,0.6211804,0.70667696,0.6396267,0.56692
1e-05,0.6206287,0.70734054,0.64056,0.56728
1e-05,0.62088805,0.7067368,0.64107335,0.56816
1e-05,0.6212373,0.7068333,0.6402867,0.56648
1e-05,0.62140715,0.7071464,0.64019334,0.56678
1e-05,0.62132156,0.7070889,0.64034665,0.5663
1e-05,0.6208716,0.70723426,0.63994,0.56736
1e-05,0.62117624,0.7074737,0.64055336,0.567
1e-05,0.6209969,0.7064396,0.6410667,0.56628
1e-05,0.6209798,0.70749736,0.64064,0.56734
1e-05,0.6213764,0.7062412,0.63983333,0.56726
1e-05,0.6207798,0.70755416,0.64076,0.56764
1e-05,0.62123126,0.70580745,0.64093333,0.56662
1e-05,0.6210639,0.7062603,0.6403,0.56656
1e-05,0.620542,0.7068686,0.6413467,0.56742
1e-05,0.62112653,0.7073245,0.64077336,0.56744
1e-05,0.62133056,0.70654976,0.64106,0.56708
1e-05,0.6205842,0.70664525,0.64070666,0.56684
1e-05,0.6213053,0.70671517,0.64074665,0.56688
1e-05,0.620658,0.7068932,0.6419733,0.568
1e-05,0.6206674,0.7071806,0.6408333,0.56842
1e-05,0.6205075,0.70724595,0.6408733,0.56764
1e-05,0.62169725,0.70672524,0.64151335,0.5677
1e-05,0.6203285,0.7075004,0.6406533,0.56796
1e-05,0.62113494,0.70714206,0.6399867,0.56738
1e-05,0.6213849,0.70719975,0.63934666,0.56726
1e-05,0.6209042,0.7077266,0.64052,0.56746
1e-05,0.62094796,0.7068014,0.6415,0.56682
1e-05,0.6208125,0.7063727,0.6411333,0.56724
1e-05,0.62053394,0.707657,0.6413867,0.56738
1e-05,0.6198816,0.70803577,0.64238,0.56792
1e-05,0.62109005,0.70703477,0.6415,0.56756
1e-05,0.62080044,0.7066535,0.64142,0.56742
1e-05,0.6202746,0.7072217,0.6415667,0.56714
1e-05,0.62062454,0.7070215,0.64216,0.5675
1e-05,0.62090683,0.70688003,0.64144665,0.56716
1e-05,0.62101066,0.7074147,0.64056,0.56776
1e-05,0.6207663,0.7072763,0.64169335,0.56706
1e-05,0.620353,0.70720994,0.6409733,0.56764
1e-05,0.6203662,0.70738053,0.6408,0.56692
1e-05,0.62075055,0.7071227,0.64056,0.56756
1e-05,0.6207676,0.7068083,0.64176,0.56814
1e-05,0.6205823,0.7069265,0.64222,0.5668
1e-05,0.62065846,0.7072276,0.6415333,0.56758
1e-05,0.62075216,0.70793,0.6405467,0.56686
1e-05,0.62088335,0.70827293,0.6415,0.56686
1e-05,0.6204772,0.7078455,0.64142,0.56682
1e-05,0.62062126,0.7070966,0.64218664,0.5671
1e-05,0.62031007,0.7075955,0.64117336,0.56664
1e-05,0.6202767,0.70851564,0.64252,0.56786
1e-05,0.62058234,0.70755553,0.64151335,0.5663
1e-05,0.6198855,0.70811564,0.64258665,0.56658
1e-05,0.6200429,0.7082596,0.64180666,0.56744
1e-05,0.6202609,0.7075531,0.64154,0.56658
1e-05,0.6208557,0.7077972,0.6416733,0.568
1e-05,0.620761,0.7077497,0.6413133,0.56768
1e-05,0.6208208,0.7076352,0.6410133,0.56686
1e-05,0.62084556,0.7077724,0.6417267,0.5678
1e-05,0.6207311,0.7077283,0.64136,0.5667
1e-05,0.620159,0.7077703,0.6420533,0.56692
1e-05,0.6204489,0.7075923,0.64144,0.5668
1e-05,0.620365,0.70788205,0.64170665,0.5674
1e-05,0.62080836,0.7078868,0.6415067,0.56736
1e-05,0.62027663,0.7076068,0.64092,0.56756
1e-05,0.62034535,0.70756334,0.6408733,0.56644
1e-05,0.62078077,0.7075265,0.64128,0.5672
1e-05,0.6207254,0.70783955,0.64122665,0.56696
1e-05,0.62095034,0.7070787,0.64028,0.56716
1e-05,0.62083733,0.70718616,0.64117336,0.56742
1e-05,0.62012535,0.70678675,0.64154,0.56684
1e-05,0.6204608,0.7081035,0.64218664,0.5657
1e-05,0.6208377,0.70765543,0.6420067,0.56672
1e-05,0.6209774,0.70736706,0.6413867,0.5666
1e-05,0.6205374,0.707355,0.6411267,0.56666
1e-05,0.6205848,0.7074957,0.64089334,0.56728
1e-05,0.620751,0.70773095,0.64066666,0.5672
1e-05,0.6199762,0.7076768,0.64258665,0.5671
1e-05,0.62045366,0.7077002,0.6418333,0.5669
1e-05,0.62030643,0.70774394,0.6413133,0.567
1e-05,0.62022316,0.7074796,0.64191335,0.5674
1e-05,0.6205442,0.70730734,0.6411,0.56656
1e-05,0.62067515,0.70769405,0.6408733,0.5672
1e-05,0.6203594,0.7080996,0.64074,0.5676
1e-05,0.6206891,0.7074351,0.6413533,0.5672
1e-05,0.62054825,0.70764184,0.641,0.56684
1e-05,0.6200595,0.707598,0.6417,0.56756
1e-05,0.61999536,0.7079247,0.6419,0.5671
1e-05,0.62034816,0.7077384,0.64098,0.56716
1e-05,0.6203448,0.70841676,0.64206,0.56698
1e-05,0.6204373,0.7077138,0.64198667,0.5668
1e-05,0.621191,0.7071075,0.6412333,0.56756
1e-05,0.62043035,0.7070626,0.64059335,0.56654
1e-05,0.6205644,0.7081601,0.64242,0.5671
1e-05,0.6211339,0.7066036,0.6406467,0.56644
1e-05,0.62081933,0.70732033,0.6396533,0.56672
1e-05,0.6204249,0.70739573,0.6407533,0.5664
1e-05,0.62043417,0.7076348,0.6412,0.56606
1e-05,0.62052846,0.70680594,0.64181334,0.56662
1e-05,0.62044966,0.7069815,0.6420067,0.56642
1e-05,0.6210404,0.70780355,0.64136666,0.56768
1e-05,0.6202176,0.707362,0.64143336,0.5664
1e-05,0.6204493,0.7076332,0.6412467,0.56688
1e-05,0.6201416,0.70747715,0.6410267,0.56578
1e-05,0.62010574,0.70752305,0.64187336,0.56678
1e-05,0.62057626,0.7066978,0.64073336,0.56676
1e-05,0.6200901,0.7076942,0.6424533,0.56684
1e-05,0.62002933,0.70766264,0.64184,0.56676
1e-05,0.6201785,0.70798796,0.64162666,0.56614
1e-05,0.6201808,0.7078209,0.6424,0.56612
1e-05,0.62059706,0.7078529,0.64032,0.5674
1e-05,0.62008655,0.7084641,0.64212,0.56748
1e-05,0.62005347,0.70833075,0.64186,0.56724
1e-05,0.62048495,0.7076353,0.6410267,0.56696
1e-05,0.62101674,0.7072843,0.64132667,0.56682
1e-05,0.62018085,0.70808476,0.64116,0.56734
1e-05,0.6204535,0.70778084,0.64076,0.5668
1e-05,0.6207713,0.7077557,0.64147335,0.56772
1e-05,0.62012243,0.70796674,0.64210665,0.5673
1e-05,0.6198957,0.7086538,0.6423,0.56808
1e-05,0.6200668,0.7083629,0.64244664,0.56688
1e-05,0.6199829,0.7082425,0.642,0.56794
1e-05,0.6200763,0.70833457,0.64184666,0.56648
1e-05,0.62015253,0.708452,0.64198,0.56658
1e-05,0.620872,0.7076334,0.6411667,0.56638
1e-05,0.6202504,0.7080796,0.64218664,0.566
1e-05,0.62004775,0.7078658,0.64199334,0.56674
1e-05,0.62026054,0.70896536,0.6403933,0.56668
1e-05,0.6204154,0.70787954,0.64257336,0.56696
1e-05,0.6199464,0.70789665,0.6421533,0.56616
1e-05,0.6198543,0.70855814,0.64154667,0.56696
1e-05,0.61994547,0.70828766,0.6422267,0.56772
1e-05,0.6203735,0.70765954,0.6424,0.56698
1e-05,0.62018484,0.7082606,0.64268667,0.5672
1e-05,0.62009645,0.70854974,0.64185333,0.56678
1e-05,0.6200129,0.70885813,0.64214665,0.56644
1e-05,0.6193854,0.7086287,0.6417267,0.56632
1e-05,0.6194738,0.70881623,0.64119333,0.56592
1e-05,0.6205265,0.70848954,0.6424867,0.56618
1e-05,0.6202727,0.70839113,0.64144,0.56684
1e-05,0.620525,0.70862263,0.64143336,0.56676
1e-05,0.61996067,0.7080663,0.64108,0.56672
1e-05,0.6194189,0.7083346,0.6426733,0.56736
1e-05,0.62034214,0.7083603,0.64126664,0.56706
1e-05,0.6195453,0.7083264,0.64251333,0.56702
1e-05,0.619747,0.70813596,0.64262,0.56722
1e-05,0.62013245,0.7085558,0.6415667,0.5665
1e-05,0.6202274,0.708356,0.6414933,0.5661
1e-05,0.6198391,0.7085163,0.64250666,0.5672
1e-05,0.620468,0.7081,0.64037335,0.56674
1e-05,0.61976725,0.70941204,0.64246666,0.56592
1e-05,0.62015784,0.7079229,0.6424533,0.5662
1e-05,0.62004995,0.7080969,0.64224666,0.56692
1e-05,0.62012535,0.70832956,0.6415333,0.56644
1e-05,0.62007606,0.7086679,0.64178,0.5663
1e-05,0.6198218,0.70906687,0.6419467,0.56692
1e-05,0.61965466,0.7084083,0.6430733,0.56674
1e-05,0.6203145,0.70813286,0.6415667,0.56668
1e-05,0.61955726,0.70850635,0.64284664,0.56648
1e-05,0.61959594,0.7088592,0.6423067,0.56712
1e-05,0.61925775,0.7095853,0.6422733,0.56592
1e-05,0.6195696,0.7095157,0.64220667,0.56646
1e-05,0.61980295,0.708403,0.64152664,0.56682
1e-05,0.62021124,0.70896655,0.64176667,0.56684
1e-05,0.6198672,0.708262,0.64188,0.566
1e-05,0.6198075,0.708983,0.6421267,0.56612
1e-05,0.6197628,0.70797604,0.64243335,0.56692
1e-05,0.620054,0.70839024,0.6420867,0.56626
1e-05,0.62024766,0.7085907,0.64184,0.56634
1e-05,0.61987436,0.7082846,0.64198,0.56614
1e-05,0.61996096,0.7082802,0.64213336,0.5668
1e-05,0.6197508,0.7088413,0.64268667,0.56652
1e-05,0.61986655,0.70884776,0.64202666,0.5662
1e-05,0.619618,0.7091329,0.6419,0.56586
1e-05,0.619375,0.7089639,0.6423733,0.56658
1e-05,0.6195004,0.7090567,0.64214,0.56606
1e-05,0.6201545,0.7087372,0.64243335,0.56592
1e-05,0.61996037,0.7086652,0.64239335,0.56652
1e-05,0.6195917,0.7088582,0.64162,0.56662
1e-05,0.619464,0.70873445,0.64229333,0.56612
1e-05,0.6194551,0.7081525,0.6420867,0.56588
1e-05,0.6195924,0.70852387,0.64374,0.56648
1e-05,0.6193253,0.70835334,0.6439933,0.56666
1e-05,0.6200126,0.70897216,0.64162666,0.56624
1e-05,0.61964697,0.70897794,0.64256,0.5661
1e-05,0.62008244,0.7088235,0.64117336,0.56562
1e-05,0.6194309,0.70867753,0.64258,0.5662
1e-05,0.6196809,0.70890856,0.64375335,0.56598
1e-05,0.6203673,0.7085672,0.64164,0.56668
1e-05,0.61950374,0.7093749,0.64294666,0.56662
1e-05,0.61950886,0.7090831,0.64302665,0.56644
1e-05,0.6190878,0.70853573,0.64312,0.56652
1e-05,0.61978614,0.7085373,0.6424533,0.56648
1e-05,0.619799,0.7082293,0.6421133,0.5664
1e-05,0.619842,0.70851964,0.6419467,0.56686
1e-05,0.6200056,0.70912766,0.6422267,0.56666
1e-05,0.61953247,0.7089488,0.6423867,0.56654
1e-05,0.6196695,0.70783323,0.64222,0.56668
1e-05,0.6195653,0.70865124,0.6421267,0.56664
1e-05,0.6192356,0.7085626,0.6429333,0.56644
1e-05,0.6192825,0.70926505,0.64301336,0.56664
1e-05,0.6190894,0.708569,0.64238,0.56594
1e-05,0.6196434,0.7088496,0.6425,0.5667
1e-05,0.6195944,0.7092229,0.64166665,0.56548
1e-05,0.619522,0.70942366,0.64324,0.56594
1e-05,0.619612,0.70871365,0.64173335,0.56666
1e-05,0.61923915,0.7089701,0.6417267,0.56598
1e-05,0.6188644,0.70894223,0.64312,0.56642
1e-05,0.6197701,0.7091416,0.64244664,0.56658
1e-05,0.6191535,0.7089728,0.6426467,0.56604
1e-05,0.61974466,0.7086685,0.64144665,0.56654
1e-05,0.6190793,0.7092355,0.6425667,0.56634
1e-05,0.62004435,0.7079521,0.6417267,0.56644
1e-05,0.6192612,0.70972157,0.64151335,0.56654
1e-05,0.6194384,0.7091047,0.64104,0.56684
1e-05,0.6187292,0.7090444,0.64420664,0.56682
1e-05,0.6197766,0.7087132,0.64166665,0.56636
1e-05,0.6195737,0.7087816,0.6429667,0.56618
1e-05,0.61963326,0.70922965,0.64236665,0.56604
1e-05,0.6193747,0.7092946,0.64232665,0.56616
1e-05,0.61975557,0.70944536,0.64206666,0.56634
1e-05,0.619378,0.7090118,0.64192,0.56636
1e-05,0.6197175,0.7090924,0.6410267,0.56642
1e-05,0.61956716,0.7092649,0.64305335,0.56604
1e-05,0.61954004,0.70800817,0.6430067,0.5656
1e-05,0.6192671,0.709161,0.64326,0.56514
1e-05,0.61908454,0.7092439,0.6438133,0.56618
1e-05,0.61938757,0.7093306,0.64232665,0.56658
1e-05,0.6195408,0.70956373,0.64228,0.56722
1e-05,0.6195581,0.7089806,0.64354,0.56574
1e-05,0.61872715,0.7099633,0.6424133,0.56616
1e-05,0.61949295,0.7094077,0.6423067,0.56584
1e-05,0.61929816,0.70916504,0.64236,0.56628
1e-05,0.61939824,0.7090229,0.64308,0.5664
1e-05,0.6188832,0.70928854,0.64383334,0.56652
1e-05,0.6190533,0.709106,0.6439267,0.5666
1e-05,0.61914885,0.7101991,0.6425,0.56682
1e-05,0.6196942,0.7097391,0.6418667,0.5665
1e-05,0.6195244,0.70910746,0.6432,0.56614
1e-05,0.6185801,0.71013266,0.6429667,0.56664
1e-05,0.6190827,0.70931864,0.64328,0.56614
1e-05,0.61934525,0.7094362,0.6422,0.56554
1e-05,0.6195487,0.7086037,0.6425533,0.5665
1e-05,0.6197023,0.7089316,0.6426733,0.5665
1e-05,0.618432,0.70954883,0.64389336,0.56676
1e-05,0.61968106,0.70943886,0.6421533,0.56678
1e-05,0.6195749,0.7095566,0.6424133,0.56676
1e-05,0.6189506,0.7095831,0.6438533,0.56662
1e-05,0.6190068,0.70942277,0.6435867,0.56654
1e-05,0.6197529,0.70876914,0.64336,0.5662
1e-05,0.6189944,0.70992666,0.6430467,0.56638
1e-05,0.6190836,0.70847154,0.64287335,0.56578
1e-05,0.6195057,0.7098031,0.64186,0.56592
1e-05,0.6195611,0.7092657,0.6413133,0.56666
1e-05,0.6189673,0.7101971,0.6422733,0.5667
1e-05,0.6188493,0.7103839,0.64273334,0.56642
1e-05,0.61925346,0.70959723,0.6431867,0.56718
1e-05,0.619511,0.70957106,0.64304,0.56652
1e-05,0.61899596,0.70925534,0.64357334,0.5665
1e-05,0.61924326,0.7091589,0.6430467,0.5665
1e-05,0.61925006,0.7088746,0.6432533,0.56662
1e-05,0.6197235,0.7099708,0.64206,0.56654
1e-05,0.61910826,0.7094393,0.64298,0.56676
1e-05,0.619508,0.7095847,0.6418933,0.56578
1e-05,0.6194782,0.70924175,0.6422733,0.56698
1e-05,0.6187049,0.70997125,0.64372,0.56604
1e-05,0.61955124,0.7094459,0.64254665,0.56618
1e-05,0.61908937,0.70952106,0.64310664,0.56658
1e-05,0.6191855,0.7105135,0.6444,0.56686
1e-05,0.619032,0.7093892,0.6436,0.56686
1e-05,0.61801386,0.71082836,0.64486,0.56574
1e-05,0.61871415,0.70980996,0.64276,0.56586
1e-05,0.6191513,0.709369,0.64295334,0.56668
1e-05,0.61949927,0.70988214,0.64239335,0.56592
1e-05,0.6194008,0.7095267,0.6421133,0.56614
1e-05,0.619373,0.7101135,0.64290667,0.5668
1e-05,0.6187881,0.70993596,0.6429733,0.56668
1e-05,0.6191201,0.70899755,0.64316666,0.56646
1e-05,0.6182007,0.7104246,0.64411336,0.56574
1e-05,0.6191222,0.70971876,0.6423,0.56632
1e-05,0.6191266,0.71062315,0.64295334,0.56676
1e-05,0.61911684,0.71025044,0.6435133,0.5665
1e-05,0.619239,0.7098624,0.64356,0.56602
1e-05,0.6187586,0.70992804,0.64378667,0.56644
1e-05,0.61871517,0.710448,0.64350665,0.56586
1e-05,0.61892515,0.711115,0.64365333,0.56574
1e-05,0.6188203,0.7101217,0.6428933,0.56664
1e-05,0.6189023,0.7091707,0.64446664,0.56678
1e-05,0.61880535,0.70993954,0.64274,0.56652
1e-05,0.6188032,0.7098375,0.6432267,0.56624
1e-05,0.6187579,0.7098522,0.6435933,0.56678
1e-05,0.6182685,0.7104784,0.64438665,0.56642
1e-05,0.61875725,0.71001303,0.64228666,0.56582
1e-05,0.61816436,0.71046615,0.64412665,0.56548
1e-05,0.61906594,0.71071243,0.64323336,0.56622
1e-05,0.6182009,0.7107561,0.64324,0.56634
1e-05,0.6185945,0.7102706,0.6434867,0.56496
1e-05,0.61910045,0.70998836,0.6424,0.56644
1e-05,0.6188125,0.709466,0.6423467,0.5653
1e-05,0.6192438,0.7102473,0.6428133,0.56588
1e-05,0.61843693,0.7106554,0.6439267,0.566
1e-05,0.61805636,0.7107488,0.6446267,0.56548
1e-05,0.6183751,0.7102179,0.64290667,0.56584
1e-05,0.61924744,0.7101363,0.64232665,0.56614
1e-05,0.6189929,0.71020424,0.643,0.56636
1e-05,0.61835355,0.71037644,0.64346665,0.5662
1e-05,0.618408,0.71122986,0.64339334,0.56602
1e-05,0.6187605,0.7104976,0.64257336,0.5665
1e-05,0.6191864,0.7099696,0.64226,0.56644
1e-05,0.61857927,0.7108001,0.64416665,0.5663
1e-05,0.61836714,0.71049005,0.64354664,0.5671
