trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
1217,10,4,1,"[0.0, 1.0, 1.0, 2.5, 3.0, 4.5, 5.5, 5.5, 6.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.2426405, 5.477226, 5.656854, 7.483315]","[1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.4494898, 5.477226, 5.656854, 6.4807405]","[-7.0, -6.0, -6.0, -5.5, -3.5, -3.0, -2.5, -2.5, -2.5, -1.5]","[1.5, 2.5, 2.5, 2.5]","[0.0, 2.0, 2.0, 2.4494898]","[-7.0, -6.0, -3.5, -2.5]","[1.5, 4.5, 5.0, 6.0]","[0.0, 0.0, 4.0, 6.0]","[-3.0, -2.5, -0.5, 3.0]",[5.5],[5.477226],[4.5],3,0,1,0,3.0,0.0,0
1218,12,3,3,"[1.0, 2.0, 3.0, 3.0, 3.5, 4.0, 4.5, 4.5, 5.0, 9.0]","[0.0, 2.0, 2.4494898, 2.6457512, 2.828427, 2.828427, 3.0, 4.472136, 4.582576, 9.0]","[1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 3.5, 4.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.4494898, 2.828427, 3.8729835, 4.472136, 4.8989797, 4.8989797]","[-5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.0, -1.0]","[1.0, 1.5, 2.0]","[0.0, 0.0, 1.4142135]","[-5.0, -4.5, -3.5]","[2.0, 3.5, 4.0]","[0.0, 3.4641016, 3.8729835]","[-4.0, 1.0, 2.5]","[2.0, 3.5, 4.0]","[0.0, 3.4641016, 3.8729835]","[-4.0, 1.0, 2.5]",0,3,0,0,0.0,0.0,1
1283,18,4,2,"[0.5, 2.5, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]","[0.0, 0.0, 0.0, 3.0, 3.4641016, 3.8729835, 4.0, 5.91608, 5.91608, 7.0]","[0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.5, 3.5, 4.5, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 1.7320508, 2.0, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 4.472136, 5.656854, 5.91608]","[-5.5, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -2.5, -2.5, -2.0, -1.5, -1.0, -1.0]","[0.5, 0.5, 1.0, 2.0]","[0.0, 0.0, 1.0, 2.0]","[-5.5, -5.0, -4.5, -4.5]","[0.5, 0.5, 2.0, 5.5]","[0.0, 0.0, 2.0, 4.2426405]","[-5.5, -4.5, 1.5, 2.0]","[2.0, 5.5]","[2.0, 4.2426405]","[1.5, 2.0]",2,2,0,1,0.0,2.0,0
1284,33,6,1,"[2.5, 3.5, 4.0, 4.5, 5.0, 6.0, 6.5, 6.5, 7.5, 7.5]","[0.0, 2.4494898, 3.1622777, 3.7416575, 5.0, 6.0, 6.0, 6.0, 7.483315, 7.483315]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.236068, 2.236068, 2.6457512, 2.828427, 2.828427, 3.0, 3.4641016, 3.4641016, 3.7416575, 3.8729835, 4.0, 4.0, 4.2426405, 4.2426405, 4.582576, 5.477226]","[-7.5, -7.0, -7.0, -6.0, -6.0, -5.5, -5.5, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.0]","[0.5, 0.5, 0.5, 0.5, 0.5, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135]","[-7.5, -6.0, -5.5, -4.5, -3.5, -2.5]","[2.0, 3.5, 5.0, 5.0, 7.0, 8.0]","[2.0, 3.4641016, 4.582576, 4.8989797, 6.928203, 7.937254]","[-3.5, -1.5, -1.0, 0.0, 2.5, 3.0]",[3.5],[0.0],[-1.5],5,0,1,1,2.0,3.0,1
1290,18,5,3,"[1.5, 2.0, 3.0, 4.0, 4.5, 4.5, 4.5, 5.5, 6.0, 7.0]","[0.0, 0.0, 2.0, 2.6457512, 2.828427, 2.828427, 4.2426405, 5.196152, 5.477226, 6.928203]","[0.5, 0.5, 1.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 6.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.236068, 3.0, 3.1622777, 3.4641016, 3.4641016, 3.4641016, 4.472136, 6.4807405, 7.0]","[-6.5, -4.5, -4.5, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5, -1.5, -1.5, -1.5, -1.0]","[0.5, 1.0, 2.0, 2.0, 3.5]","[0.0, 0.0, 1.0, 2.0, 3.4641016]","[-6.5, -3.5, -3.0, -3.0, -2.0]","[3.5, 3.5, 4.5, 5.0, 7.5]","[2.828427, 3.1622777, 3.4641016, 4.582576, 7.3484693]","[-1.0, -0.5, 0.5, 3.0, 7.0]","[3.5, 6.0, 7.5]","[2.4494898, 5.91608, 7.3484693]","[2.0, 3.0, 7.0]",2,1,2,0,1.0,0.0,0
1291,24,7,3,"[2.0, 2.0, 2.0, 4.0, 4.5, 5.0, 5.0, 6.5, 7.5, 8.5]","[0.0, 1.7320508, 1.7320508, 2.0, 4.472136, 4.582576, 4.8989797, 6.3245554, 7.483315, 8.485281]","[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 1.7320508, 2.0, 2.0, 2.0, 2.0, 2.0, 2.236068, 2.6457512, 2.828427, 3.1622777, 3.4641016, 4.2426405, 4.472136]","[-8.0, -6.0, -6.0, -5.5, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -1.5, -1.5, -1.5, -1.5, -1.0, -1.0]","[0.0, 0.0, 1.0, 1.5, 2.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[-8.0, -6.0, -4.5, -2.0, -1.5, -1.5, -1.0]","[0.0, 1.5, 2.0, 3.5, 4.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 1.7320508, 3.1622777, 5.91608, 6.3245554]","[-4.5, -4.0, -1.0, -0.5, 0.5, 3.0, 3.5]","[2.0, 4.5, 5.5]","[1.7320508, 4.2426405, 4.2426405]","[-2.5, -0.5, 2.0]",4,1,2,1,1.0,2.0,1
1460,17,6,1,"[0.5, 2.0, 2.5, 2.5, 5.0, 5.0, 5.0, 5.5, 6.0, 6.5]","[0.0, 1.7320508, 2.4494898, 2.4494898, 3.0, 4.8989797, 5.0, 5.2915025, 6.0, 6.0]","[0.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 2.4494898, 2.4494898, 2.6457512, 2.828427, 2.828427, 2.828427, 3.1622777, 4.2426405, 4.582576]","[-5.5, -5.0, -4.5, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.5]","[0.0, 1.0, 1.5, 1.5, 1.5, 3.0]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.828427]","[-5.5, -5.0, -4.0, -2.5, -2.5, -1.5]","[3.0, 3.5, 6.0, 6.0, 7.0, 7.5]","[2.236068, 3.1622777, 5.656854, 6.0, 6.708204, 7.3484693]","[-0.5, 0.0, 0.5, 2.0, 2.0, 3.0]",[1.5],[1.4142135],[-0.5],5,0,1,0,5.0,0.0,0
1461,22,4,3,"[0.5, 3.0, 3.5, 4.5, 4.5, 4.5, 4.5, 5.0, 6.5, 8.5]","[0.0, 0.0, 0.0, 3.1622777, 3.7416575, 4.472136, 4.472136, 5.0, 6.4807405, 8.485281]","[0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.0, 2.4494898, 2.6457512, 3.1622777, 3.8729835, 4.0, 4.2426405, 4.472136]","[-6.0, -6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.0, -2.0, -1.5, -1.0]","[0.5, 0.5, 1.0, 1.5]","[0.0, 0.0, 0.0, 0.0]","[-5.5, -5.0, -4.5, -3.0]","[2.0, 2.5, 3.5, 4.0]","[0.0, 1.7320508, 3.1622777, 3.4641016]","[-5.0, -1.5, -1.0, -0.5]","[3.5, 4.0, 4.0]","[2.6457512, 3.1622777, 3.4641016]","[-1.5, -1.5, -1.0]",1,2,1,0,1.0,0.0,1
1526,26,7,1,"[2.0, 3.5, 3.5, 4.0, 4.5, 5.0, 5.5, 6.5, 6.5, 8.5]","[0.0, 0.0, 1.7320508, 2.6457512, 4.472136, 4.582576, 4.8989797, 6.4807405, 6.4807405, 8.485281]","[0.0, 0.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 3.0, 4.0, 4.0, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 5.0, 5.0, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 2.4494898, 2.6457512, 2.828427, 3.8729835, 4.2426405, 4.2426405, 4.2426405, 4.472136, 4.472136, 4.472136, 4.8989797, 4.8989797, 5.477226, 6.4807405]","[-8.0, -6.5, -6.5, -5.5, -5.5, -5.5, -5.0, -5.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.0, 0.0, 1.0, 1.5, 1.5, 1.5, 2.0]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508]","[-8.0, -5.5, -5.5, -5.0, -3.0, -2.5, -2.0]","[0.0, 1.5, 2.0, 4.0, 4.0, 5.5, 6.0]","[0.0, 0.0, 1.7320508, 3.4641016, 3.8729835, 5.2915025, 5.656854]","[-8.0, -5.0, -2.0, -1.5, 0.5, 3.0, 3.5]",[4.0],[3.4641016],[3.5],6,1,0,2,0.0,3.0,0
1527,22,6,3,"[1.0, 2.0, 4.0, 4.0, 4.5, 5.0, 5.0, 5.5, 7.5, 8.0]","[0.0, 0.0, 2.0, 3.0, 3.8729835, 4.2426405, 4.582576, 5.477226, 7.483315, 8.0]","[0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 2.828427, 2.828427, 2.828427, 3.4641016, 4.2426405, 5.0, 5.477226]","[-7.0, -5.5, -5.0, -5.0, -5.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -1.5, -1.5]","[0.5, 1.0, 1.5, 2.0, 2.5, 3.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.828427]","[-7.0, -5.0, -4.0, -3.5, -3.0, -1.5]","[1.5, 3.5, 3.5, 4.0, 4.0, 9.0]","[0.0, 0.0, 1.4142135, 2.6457512, 3.4641016, 9.0]","[-2.0, -1.5, -1.5, 0.0, 0.5, 5.0]","[4.0, 6.5, 9.0]","[0.0, 6.0, 9.0]","[-1.0, 4.5, 5.0]",3,1,2,0,1.5,0.0,1
1534,25,5,1,"[1.0, 2.0, 4.0, 4.0, 5.5, 6.0, 6.0, 6.5, 6.5, 8.5]","[0.0, 0.0, 1.7320508, 3.8729835, 4.2426405, 5.91608, 5.91608, 6.0, 6.4807405, 8.485281]","[0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.5, 4.5, 5.0, 6.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.0, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.0, 3.4641016, 3.7416575, 4.2426405, 5.0, 6.0, 7.483315]","[-7.5, -5.5, -5.5, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.0]","[0.5, 0.5, 1.0, 1.5, 1.5]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135]","[-7.5, -4.0, -4.0, -3.0, -1.5]","[3.0, 6.0, 6.5, 6.5, 7.0]","[0.0, 5.196152, 6.0, 6.0, 6.928203]","[-0.5, 0.5, 0.5, 1.5, 4.0]",[5.5],[5.2915025],[5.0],4,0,1,0,4.0,0.0,0
1535,19,4,1,"[0.0, 0.5, 3.5, 4.0, 4.5, 5.5, 6.0, 6.0, 6.0, 8.0]","[0.0, 0.0, 0.0, 2.828427, 3.4641016, 5.2915025, 5.656854, 5.656854, 5.656854, 8.0]","[0.0, 0.5, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 2.4494898, 2.4494898, 2.6457512, 3.1622777, 3.1622777, 3.4641016, 4.0, 5.0]","[-7.0, -6.5, -6.0, -5.5, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -2.5, -2.5, -2.0]","[0.0, 2.0, 2.5, 3.5]","[0.0, 0.0, 0.0, 3.1622777]","[-6.0, -5.5, -4.0, -2.5]","[1.5, 1.5, 3.0, 6.0]","[1.4142135, 1.4142135, 2.236068, 6.0]","[-6.5, -4.5, -3.0, 3.5]",[8.5],[8.485281],[4.0],3,0,1,0,3.0,0.0,1
2130,20,4,3,"[0.0, 1.0, 2.5, 4.0, 4.5, 4.5, 5.0, 5.5, 6.0, 8.5]","[0.0, 0.0, 0.0, 2.0, 4.0, 4.2426405, 4.2426405, 5.477226, 5.656854, 8.485281]","[0.5, 1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.5, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.236068, 2.6457512, 3.1622777, 3.4641016, 3.7416575, 4.0, 5.0, 5.91608]","[-7.5, -5.5, -5.5, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5]","[1.0, 1.0, 1.0, 1.5]","[0.0, 0.0, 0.0, 1.4142135]","[-7.5, -4.5, -4.5, -3.5]","[2.0, 3.0, 5.5, 8.0]","[0.0, 2.236068, 4.8989797, 8.0]","[-5.5, -1.0, 0.5, 7.0]","[2.0, 5.5, 8.0]","[2.0, 4.8989797, 8.0]","[-1.0, 0.5, 7.0]",1,2,1,0,1.0,0.0,0
2131,36,5,2,"[2.0, 3.5, 4.0, 4.5, 5.5, 6.0, 6.5, 7.5, 7.5, 8.0]","[0.0, 1.7320508, 3.1622777, 3.7416575, 4.2426405, 6.0, 6.0, 7.3484693, 7.483315, 8.0]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.0, 4.5, 4.5, 5.5, 5.5, 5.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.6457512, 3.1622777, 3.4641016, 3.4641016, 3.8729835, 3.8729835, 4.0, 4.2426405, 4.472136, 5.2915025, 5.2915025, 5.477226, 5.477226, 6.3245554]","[-8.0, -7.0, -6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.0]","[0.0, 0.5, 0.5, 1.5, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-8.0, -6.0, -5.5, -5.0, -4.5]","[3.0, 4.0, 4.0, 4.5, 5.0]","[2.236068, 2.6457512, 3.0, 3.4641016, 3.7416575]","[-5.5, -4.5, -2.5, -0.5, 2.5]","[4.0, 6.5]","[3.4641016, 6.3245554]","[-1.0, 2.5]",3,1,1,0,3.0,0.0,1
2146,27,7,2,"[1.5, 3.5, 3.5, 4.0, 5.0, 5.0, 5.5, 6.0, 7.0, 8.0]","[0.0, 0.0, 2.4494898, 3.0, 3.1622777, 4.582576, 5.2915025, 6.0, 6.708204, 7.937254]","[0.0, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5, 5.0, 5.0, 5.0, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 2.4494898, 2.828427, 2.828427, 3.4641016, 3.7416575, 4.0, 4.472136, 4.8989797, 5.0, 5.0, 6.0, 6.4807405]","[-7.0, -7.0, -5.5, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.0, -3.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0]","[0.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135]","[-7.0, -7.0, -5.5, -5.5, -5.0, -3.0, -1.5]","[1.5, 3.0, 3.0, 4.0, 5.0, 5.0, 7.5]","[1.4142135, 2.236068, 2.6457512, 3.0, 4.0, 4.582576, 7.483315]","[-4.5, -3.0, -2.0, -0.5, 0.0, 2.0, 4.0]","[1.5, 3.0]","[1.4142135, 3.0]","[-1.5, 2.0]",5,1,1,0,5.0,0.0,0
2147,27,5,2,"[0.0, 4.0, 4.0, 4.0, 4.5, 4.5, 5.5, 6.0, 8.0, 8.0]","[0.0, 0.0, 2.6457512, 2.828427, 2.828427, 3.4641016, 5.2915025, 5.656854, 7.937254, 8.0]","[0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5, 4.5, 5.0, 6.0, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.828427, 3.4641016, 3.7416575, 3.8729835, 4.2426405, 4.472136, 4.472136, 4.8989797, 5.91608, 6.4807405, 6.4807405]","[-8.0, -6.0, -6.0, -5.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5]","[0.5, 1.5, 1.5, 2.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 2.4494898]","[-6.0, -5.5, -5.0, -4.5, -3.0]","[2.0, 3.5, 4.0, 5.0, 6.5]","[1.7320508, 3.1622777, 3.8729835, 4.582576, 6.4807405]","[-5.5, -1.5, -0.5, 2.5, 2.5]","[4.5, 6.5]","[0.0, 6.4807405]","[0.0, 5.5]",3,0,2,0,1.5,0.0,1
2197,13,3,3,"[2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 4.5, 4.5, 4.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 2.828427, 3.7416575, 3.7416575, 6.0]","[0.5, 0.5, 0.5, 1.5, 1.5, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 3.1622777, 3.4641016, 3.8729835, 4.2426405]","[-7.0, -6.5, -6.0, -5.5, -5.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -1.0]","[0.5, 0.5, 0.5]","[0.0, 0.0, 0.0]","[-7.0, -6.5, -6.0]","[3.0, 4.0, 5.0]","[0.0, 4.0, 4.0]","[0.0, 2.0, 4.5]","[3.0, 4.0, 5.0]","[0.0, 4.0, 4.0]","[0.0, 2.0, 4.5]",0,3,0,0,0.0,0.0,0
2198,15,5,4,"[2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 3.7416575, 4.2426405, 5.196152]","[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 3.1622777, 3.1622777, 3.8729835, 3.8729835, 4.472136, 4.582576]","[-8.5, -6.0, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -3.0, -3.0, -2.5, -2.0, -2.0]","[0.0, 0.0, 0.5, 1.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 3.1622777]","[-8.5, -5.0, -4.5, -4.5, -3.0]","[2.5, 4.0, 4.0, 6.5, 6.5]","[0.0, 3.4641016, 3.4641016, 6.0, 6.4807405]","[0.0, 1.5, 3.5, 4.5, 6.5]","[0.5, 2.5, 4.0, 6.5]","[0.0, 0.0, 3.4641016, 6.4807405]","[-1.0, 0.0, 3.5, 6.5]",1,3,1,0,1.0,0.0,1
2320,26,4,2,"[2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 6.0, 7.0, 8.5, 8.5]","[0.0, 2.236068, 2.4494898, 3.1622777, 3.4641016, 3.7416575, 5.196152, 6.708204, 8.485281, 8.485281]","[0.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 5.5, 6.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 2.828427, 3.1622777, 3.4641016, 3.7416575, 4.472136, 4.472136, 5.2915025, 6.3245554, 6.928203]","[-6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -1.5, -1.5, -1.0]","[0.0, 1.0, 1.5, 2.0]","[0.0, 0.0, 0.0, 1.4142135]","[-6.0, -5.5, -5.0, -3.5]","[0.0, 2.0, 5.5, 7.0]","[0.0, 0.0, 4.8989797, 6.708204]","[-6.0, -5.0, -2.0, 4.5]","[5.5, 7.0]","[4.8989797, 6.708204]","[-2.0, 4.5]",2,2,0,1,0.0,2.0,0
